"kanji","curPron","pos","nextPron","prevPron","curIndex","lastChar","onKun","oneChar","allKanji"
"建","けん","noun","END","u","1","KANJI","False","False","True"
"若","も","adjective","s","START","0","し","True","False","False"
"遣","や","verb","r","START","0","る","True","False","False"
"々","しょ","noun","END","o","1","KANJI","False","False","True"
"手","て","noun","w","START","0","け","True","False","False"
"梅","ばい","noun","u","START","0","KANJI","False","False","True"
"着","ちゃく","noun","m","START","0","KANJI","False","False","True"
"る","る","verb","END","e","2","る","True","False","False"
"付","つ","verb","k","i","2","る","True","False","False"
"強","し","verb","i","START","0","る","True","False","False"
"着","ちゃく","noun","END","u","1","KANJI","False","False","True"
"仙","せん","noun","END","START","0","KANJI","True","True","True"
"い","い","noun","END","a","1","い","True","False","False"
"い","い","adjective","END","i","3","い","True","False","False"
"続","ぞく","noun","END","n","1","KANJI","False","False","True"
"声","せい","noun","END","n","1","KANJI","False","False","True"
"粉","ふん","noun","END","a","1","KANJI","False","False","True"
"部","ぶ","noun","END","u","1","KANJI","False","False","True"
"る","る","verb","END","e","1","る","True","False","False"
"習","しゅう","noun","END","u","1","KANJI","False","False","True"
"疑","ぎ","noun","END","u","1","KANJI","False","False","True"
"動","どう","noun","s","START","0","KANJI","False","False","True"
"絡","らく","noun","END","n","1","KANJI","False","False","True"
"る","る","verb","END","e","2","る","True","False","False"
"ま","ま","verb","r","i","1","る","True","False","False"
"知","ち","noun","j","START","0","KANJI","False","False","True"
"負","ふ","noun","s","START","0","KANJI","False","False","True"
"る","る","verb","END","i","2","る","True","False","False"
"契","けい","noun","y","START","0","KANJI","False","False","True"
"う","う","verb","END","a","1","う","True","False","False"
"態","たい","noun","d","START","0","KANJI","False","False","True"
"現","げん","noun","END","u","1","KANJI","False","False","True"
"持","も","verb","t","START","0","す","True","False","False"
"要","よう","noun","s","START","0","KANJI","False","False","True"
"手","て","noun","g","START","0","KANJI","False","False","True"
"望","ぼう","noun","END","i","1","KANJI","False","False","True"
"空","くう","noun","s","START","0","KANJI","False","False","True"
"む","む","verb","END","o","1","む","True","False","False"
"満","み","verb","t","START","0","す","True","False","False"
"む","む","verb","END","o","3","む","True","False","False"
"る","る","verb","END","e","1","る","True","False","False"
"支","し","noun","END","u","1","KANJI","False","False","True"
"勢","ぜい","noun","END","o","1","KANJI","False","False","True"
"歯","は","noun","i","START","0","KANJI","False","False","True"
"車","ぐるま","noun","END","a","1","KANJI","False","False","True"
"深","ふか","verb","m","START","0","る","True","False","False"
"効","こう","noun","r","START","0","KANJI","False","False","True"
"茶","ちゃ","noun","END","u","1","KANJI","False","False","True"
"語","ご","noun","END","n","1","KANJI","False","False","True"
"ち","ち","noun","a","a","1","せ","True","False","False"
"不","ふ","noun","s","START","0","KANJI","False","False","True"
"遭","そう","noun","n","START","0","KANJI","False","False","True"
"接","せつ","noun","z","START","0","KANJI","False","False","True"
"涙","なみだ","noun","END","START","0","KANJI","True","True","True"
"ぎ","ぎ","verb","r","u","1","る","True","False","False"
"当","とう","noun","END","i","1","KANJI","False","False","True"
"辺","へん","noun","END","START","0","KANJI","True","True","True"
"る","る","verb","END","e","2","る","True","False","False"
"歩","ほ","noun","d","START","0","KANJI","False","False","True"
"げ","げ","verb","r","a","3","る","True","False","False"
"迎","むか","verb","e","START","0","る","True","False","False"
"踵","かかと","noun","END","START","0","KANJI","True","True","True"
"金","きん","noun","y","START","0","KANJI","False","False","True"
"単","たん","noun","g","START","0","KANJI","False","False","True"
"上","あ","-fix","g","START","0","り","True","False","False"
"消","しょう","noun","s","START","0","KANJI","False","False","True"
"散","さん","noun","p","START","0","KANJI","False","False","True"
"勢","せい","noun","END","u","1","KANJI","False","False","True"
"場","じょう","noun","END","u","1","KANJI","False","False","True"
"範","はん","noun","END","o","1","KANJI","False","False","True"
"兎","と","adjective","m","START","0","KANJI","True","False","False"
"扶","ふ","noun","y","START","0","KANJI","False","False","True"
"茂","しげ","verb","r","START","0","る","True","False","False"
"心","こころ","adjective","b","START","0","い","True","False","False"
"識","しき","noun","END","i","1","KANJI","False","False","True"
"指","し","noun","t","START","0","KANJI","False","False","True"
"が","が","verb","s","a","1","す","True","False","False"
"検","けん","noun","END","n","1","KANJI","False","False","True"
"鹿","か","adjective","b","a","1","い","True","False","False"
"政","せい","noun","s","START","0","KANJI","False","False","True"
"晴","は","verb","r","START","0","る","True","False","False"
"を","を","expression","t","i","1","る","True","False","False"
"し","し","noun","w","u","1","KANJI","True","False","False"
"訪","おとず","verb","r","START","0","る","True","False","False"
"雨","う","noun","END","i","1","KANJI","False","False","True"
"出","だ","noun","s","i","1","し","True","False","False"
"突","つ","verb","x","START","0","る","True","False","False"
"両","りょう","noun","g","START","0","KANJI","False","False","True"
"橋","きょう","noun","END","n","1","KANJI","False","False","True"
"お","お","noun","t","START","0","い","True","False","False"
"偶","たま","adjective","t","START","0","KANJI","False","False","True"
"石","せき","noun","END","a","1","KANJI","False","False","True"
"る","る","verb","END","i","2","る","True","False","False"
"明","めい","noun","r","START","0","KANJI","False","False","True"
"題","だい","noun","END","u","1","KANJI","False","False","True"
"い","い","adjective","END","a","1","い","True","False","False"
"目","もく","noun","END","a","1","KANJI","False","False","True"
"体","てい","noun","s","START","0","KANJI","False","False","True"
"う","う","verb","END","o","1","う","True","False","False"
"工","こう","noun","i","START","0","KANJI","False","False","True"
"療","りょう","noun","END","n","1","KANJI","False","False","True"
"任","まか","verb","s","START","0","す","True","False","False"
"な","な","verb","r","o","1","る","True","False","False"
"賜","たまわ","verb","r","START","0","る","True","False","False"
"濫","らん","noun","END","n","1","KANJI","False","False","True"
"稚","ち","noun","END","u","1","KANJI","False","False","True"
"急","きゅう","noun","END","START","0","KANJI","True","True","True"
"る","る","verb","END","a","2","る","True","False","False"
"風","ふ","noun","r","o","1","KANJI","True","False","False"
"上","あ","verb","g","i","2","る","True","False","False"
"添","そ","verb","e","START","0","る","True","False","False"
"引","ひ","verb","x","START","0","る","True","False","False"
"人","じん","noun","END","i","1","KANJI","False","False","True"
"大","だい","noun","END","u","1","KANJI","False","False","True"
"染","せん","noun","END","o","1","KANJI","False","False","True"
"要","よう","noun","s","START","0","KANJI","False","False","True"
"倹","けん","noun","y","START","0","KANJI","False","False","True"
"期","き","noun","END","n","1","KANJI","False","False","True"
"地","ち","noun","END","u","1","KANJI","False","False","True"
"る","る","verb","END","e","1","る","True","False","False"
"緩","かん","noun","w","START","0","KANJI","False","False","True"
"解","かい","noun","h","START","0","KANJI","False","False","True"
"張","は","-fix","r","START","0","る","True","False","False"
"程","てい","noun","END","a","1","KANJI","False","False","True"
"け","け","verb","t","u","1","る","True","False","False"
"る","る","verb","END","i","1","る","True","False","False"
"巻","ま","verb","k","START","0","く","True","False","False"
"名","な","noun","END","a","3","KANJI","True","False","False"
"式","しき","noun","END","START","0","KANJI","True","True","True"
"市","し","noun","g","START","0","KANJI","False","False","True"
"と","と","adjective","m","u","3","も","True","False","False"
"方","かた","noun","END","i","1","KANJI","False","False","True"
"療","りょう","noun","END","i","1","KANJI","False","False","True"
"論","ろん","noun","END","u","1","KANJI","False","False","True"
"和","わ","noun","END","START","0","KANJI","True","True","True"
"軍","ぐん","noun","k","START","0","KANJI","False","False","True"
"る","る","verb","END","e","3","る","True","False","False"
"変","へん","noun","s","START","0","KANJI","False","False","True"
"訴","うった","verb","e","START","0","る","True","False","False"
"知","し","verb","r","START","0","る","True","False","False"
"業","ぎょう","noun","s","START","0","KANJI","False","False","True"
