"kanji","curPron","pos","nextPron","prevPron","curIndex","lastChar","onKun","oneChar","allKanji"
"駄","だ","noun","d","u","1","い","True","False","False"
"遣","づか","noun","i","a","2","い","True","False","False"
"い","い","noun","END","a","3","い","True","False","False"
"及","およ","verb","b","START","0","ぶ","True","False","False"
"ぶ","ぶ","verb","END","o","1","ぶ","True","False","False"
"跡","あと","noun","END","START","0","跡","True","True","True"
"去","きょ","noun","n","START","0","年","False","False","True"
"年","ねん","noun","END","o","1","年","False","False","True"
"工","こう","noun","b","START","0","場","False","False","True"
"場","ば","noun","END","u","1","場","False","False","True"
"誇","ほこ","verb","r","START","0","る","True","False","False"
"る","る","verb","END","o","1","る","True","False","False"
"申","しん","noun","s","START","0","請","False","False","True"
"請","せい","noun","END","n","1","請","False","False","True"
"返","へん","noun","k","START","0","還","False","False","True"
"還","かん","noun","END","n","1","還","False","False","True"
"金","かな","noun","d","START","0","槌","False","False","True"
"槌","づち","noun","END","a","1","槌","False","False","True"
"手","て","noun","k","START","0","数","False","False","True"
"数","かず","noun","END","e","1","数","False","False","True"
"出","しゅつ","noun","d","START","0","動","False","False","True"
"動","どう","noun","END","u","1","動","False","False","True"
"全","ぜん","noun","t","START","0","体","False","False","True"
"体","たい","noun","END","n","1","体","False","False","True"
"拝","はい","noun","k","START","0","見","False","False","True"
"見","けん","noun","END","i","1","見","False","False","True"
"仕","し","noun","g","START","0","事","False","False","True"
"事","ごと","noun","END","i","1","事","False","False","True"
"弟","おとうと","noun","END","START","0","弟","True","True","True"
"高","こう","noun","d","START","0","度","False","False","True"
"度","ど","noun","END","u","1","度","False","False","True"
"巻","まき","noun","END","START","0","巻","True","True","True"
"学","がく","noun","r","START","0","歴","False","False","True"
"歴","れき","noun","END","u","1","歴","False","False","True"
"示","しめ","verb","s","START","0","す","True","False","False"
"す","す","verb","END","e","1","す","True","False","False"
"否","ひ","noun","k","START","0","決","False","False","True"
"決","けつ","noun","END","i","1","決","False","False","True"
"年","ねん","noun","r","START","0","齢","False","False","True"
"齢","れい","noun","END","n","1","齢","False","False","True"
"土","ど","noun","y","START","0","日","False","False","True"
"曜","よう","noun","b","o","1","日","False","False","True"
"日","び","noun","END","u","2","日","False","False","True"
"引","いん","noun","r","START","0","力","False","False","True"
"力","りょく","noun","END","n","1","力","False","False","True"
"惜","お","verb","s","START","0","む","True","False","False"
"し","し","verb","m","o","1","む","True","False","False"
"む","む","verb","END","i","2","む","True","False","False"
"運","うん","noun","s","START","0","送","False","False","True"
"送","そう","noun","END","n","1","送","False","False","True"
"前","まえ","adverb","m","START","0","て","True","False","False"
"も","も","adverb","x","e","1","て","True","False","False"
"っ","っ","adverb","t","o","2","て","True","False","False"
"て","て","adverb","END","u","3","て","True","False","False"
"積","つ","noun","m","START","0","り","True","False","False"
"も","も","noun","r","u","1","り","True","False","False"
"り","り","noun","END","o","2","り","True","False","False"
"削","けず","verb","r","START","0","る","True","False","False"
"る","る","verb","END","u","1","る","True","False","False"
"叶","かな","verb","u","START","0","う","True","False","False"
"う","う","verb","END","a","1","う","True","False","False"
"第","だい","adverb","i","START","0","一","False","False","True"
"一","いち","adverb","END","i","1","一","False","False","True"
"枠","わく","noun","END","START","0","枠","True","True","True"
"堂","どう","adjective","d","START","0","々","False","False","True"
"々","どう","adjective","END","u","1","々","False","False","True"
"諦","あきら","verb","m","START","0","る","True","False","False"
"め","め","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"鉄","てつ","noun","d","START","0","道","False","False","True"
"道","どう","noun","END","u","1","道","False","False","True"
"驚","おどろ","verb","k","START","0","く","True","False","False"
"く","く","verb","END","o","1","く","True","False","False"
"遊","ゆう","noun","b","START","0","牧","False","False","True"
"牧","ぼく","noun","END","u","1","牧","False","False","True"
"上","じょう","noun","s","START","0","司","False","False","True"
"司","し","noun","END","u","1","司","False","False","True"
"答","こた","verb","e","START","0","る","True","False","False"
"え","え","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"撃","う","verb","t","START","0","つ","True","False","False"
"つ","つ","verb","END","u","1","つ","True","False","False"
"無","む","noun","g","START","0","言","False","False","True"
"言","ごん","noun","END","u","1","言","False","False","True"
"協","きょう","noun","g","START","0","議","False","False","True"
"議","ぎ","noun","END","u","1","議","False","False","True"
"髭","ひげ","noun","END","START","0","髭","True","True","True"
"逆","さか","noun","s","START","0","さ","True","False","False"
"さ","さ","noun","END","a","1","さ","True","False","False"
"請","せい","noun","k","START","0","求","False","False","True"
"求","きゅう","noun","END","i","1","求","False","False","True"
"錯","さく","noun","g","START","0","誤","False","False","True"
"誤","ご","noun","END","u","1","誤","False","False","True"
"語","ご","noun","k","START","0","句","False","False","True"
"句","く","noun","END","o","1","句","False","False","True"
"名","めい","noun","s","START","0","産","False","False","True"
"産","さん","noun","END","i","1","産","False","False","True"
"垂","た","verb","r","START","0","る","True","False","False"
"れ","れ","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"図","と","noun","s","START","0","書","False","False","True"
"書","しょ","noun","END","o","1","書","False","False","True"
"煙","けむ","verb","r","START","0","る","True","False","False"
"る","る","verb","END","u","1","る","True","False","False"
"国","くに","noun","z","START","0","境","False","False","True"
"境","ざかい","noun","END","i","1","境","False","False","True"
"登","とう","noun","j","START","0","場","False","False","True"
"場","じょう","noun","END","u","1","場","False","False","True"
"推","すい","noun","s","START","0","薦","False","False","True"
"薦","せん","noun","END","i","1","薦","False","False","True"
"初","しょ","noun","k","START","0","級","False","False","True"
"級","きゅう","noun","END","o","1","級","False","False","True"
"融","ゆう","noun","s","START","0","資","False","False","True"
"資","し","noun","END","u","1","資","False","False","True"
"近","ちか","verb","y","START","0","る","True","False","False"
"寄","よ","verb","r","a","1","る","True","False","False"
"る","る","verb","END","o","2","る","True","False","False"
"賜","たまわ","verb","r","START","0","る","True","False","False"
"る","る","verb","END","a","1","る","True","False","False"
"発","はつ","noun","g","START","0","言","False","False","True"
"言","げん","noun","END","u","1","言","False","False","True"
"先","さき","adverb","n","START","0","に","True","False","False"
"に","に","adverb","END","i","1","に","True","False","False"
"消","しょう","noun","h","START","0","費","False","False","True"
"費","ひ","noun","END","u","1","費","False","False","True"
"見","み","noun","k","START","0","み","True","False","False"
"込","こ","noun","m","i","1","み","True","False","False"
"み","み","noun","END","o","2","み","True","False","False"
"怯","おび","verb","e","START","0","る","True","False","False"
"え","え","verb","r","i","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"新","しん","noun","j","START","0","人","False","False","True"
"人","じん","noun","END","n","1","人","False","False","True"
